latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
19.48043,80.76234,347.52,0.5,0.41,2025-04-14,0732,N20,VIIRS,n,2,302.99,6.9,D,0
19.49505,80.82321,346.34,0.5,0.41,2025-04-14,0732,N20,VIIRS,n,2,305.82,12.84,D,0
18.08837,73.75094,340.78,0.49,0.65,2025-04-14,0732,N20,VIIRS,l,2,311.33,4.23,D,0
18.66129,76.424,337.9,0.32,0.54,2025-04-14,0732,N20,VIIRS,l,2,311.78,2.3,D,0
18.66068,76.42103,343.56,0.32,0.54,2025-04-14,0732,N20,VIIRS,n,2,312.09,3.59,D,0
19.49494,80.77923,334.65,0.5,0.41,2025-04-14,0732,N20,VIIRS,n,2,302.2,3.58,D,0
19.89842,83.10236,342.79,0.4,0.37,2025-04-14,0732,N20,VIIRS,n,2,308.91,3.21,D,0
19.54088,80.95386,336.06,0.49,0.4,2025-04-14,0732,N20,VIIRS,n,2,302.84,90.12,D,0
19.54457,80.9532,367,0.49,0.4,2025-04-14,0732,N20,VIIRS,h,2,336.42,90.12,D,0
19.54538,80.95787,337.67,0.49,0.4,2025-04-14,0732,N20,VIIRS,n,2,303.06,39.04,D,0
19.54743,80.94786,335.95,0.49,0.4,2025-04-14,0732,N20,VIIRS,l,2,307.12,68.07,D,0
18.46629,75.29629,345.61,0.38,0.59,2025-04-14,0732,N20,VIIRS,l,2,315.82,7.37,D,0
18.34547,74.72045,346.22,0.42,0.61,2025-04-14,0732,N20,VIIRS,n,2,313.58,6.68,D,0
19.55396,80.94172,331.41,0.49,0.4,2025-04-14,0732,N20,VIIRS,l,2,303.81,8.04,D,0
19.55221,80.86592,330.28,0.5,0.41,2025-04-14,0732,N20,VIIRS,l,2,302,2.81,D,0
19.52023,80.66019,331.69,0.51,0.41,2025-04-14,0732,N20,VIIRS,l,2,301.97,3.11,D,0
18.83013,76.91467,345.22,0.59,0.53,2025-04-14,0732,N20,VIIRS,n,2,314.79,15.18,D,0
18.82907,76.90926,354.44,0.59,0.53,2025-04-14,0732,N20,VIIRS,n,2,318.83,31.69,D,0
18.83487,76.91353,345.84,0.59,0.53,2025-04-14,0732,N20,VIIRS,l,2,316.05,14.55,D,0
18.8338,76.90809,350.41,0.59,0.53,2025-04-14,0732,N20,VIIRS,n,2,316.62,18.11,D,0
18.13563,73.51205,338.23,0.51,0.66,2025-04-14,0732,N20,VIIRS,l,2,311.97,2.31,D,0
19.46116,80.23428,336.77,0.54,0.42,2025-04-14,0732,N20,VIIRS,n,2,306.17,1.39,D,0
19.18204,78.64077,339.17,0.45,0.47,2025-04-14,0732,N20,VIIRS,n,2,309.06,4.24,D,0
19.58242,80.8642,344.17,0.5,0.41,2025-04-14,0732,N20,VIIRS,n,2,305.85,19.02,D,0
18.94119,77.33629,342.51,0.55,0.51,2025-04-14,0732,N20,VIIRS,l,2,315.54,11.88,D,0
20.03033,83.52433,345.86,0.39,0.36,2025-04-14,0732,N20,VIIRS,n,2,307.98,5.25,D,0
19.58118,80.86635,342.82,0.5,0.41,2025-04-14,0732,N20,VIIRS,n,2,307.93,13.92,D,0
18.83427,76.9115,352.68,0.59,0.53,2025-04-14,0732,N20,VIIRS,n,2,316.38,10.01,D,0
18.83317,76.90605,342.56,0.59,0.53,2025-04-14,0732,N20,VIIRS,l,2,315.13,10.01,D,0
18.77155,76.60475,341.25,0.62,0.54,2025-04-14,0732,N20,VIIRS,l,2,313.75,9.62,D,0
19.18131,78.64182,339.63,0.45,0.47,2025-04-14,0732,N20,VIIRS,n,2,308.41,2.54,D,0
18.09893,73.30881,346.95,0.52,0.67,2025-04-14,0732,N20,VIIRS,n,2,307.01,4.86,D,0
18.77976,76.47066,345.15,0.63,0.54,2025-04-14,0732,N20,VIIRS,n,2,315.75,10.43,D,0
19.64952,81.03849,335.03,0.48,0.4,2025-04-14,0732,N20,VIIRS,n,2,305.31,3.82,D,0
18.26751,73.96117,337.38,0.47,0.64,2025-04-14,0732,N20,VIIRS,l,2,311.11,2.42,D,0
20.064,83.45654,334.86,0.39,0.37,2025-04-14,0732,N20,VIIRS,l,2,309.22,3.47,D,0
18.7547,76.22101,344.06,0.33,0.55,2025-04-14,0732,N20,VIIRS,n,2,313.53,4.98,D,0
18.75409,76.21797,345.79,0.33,0.55,2025-04-14,0732,N20,VIIRS,n,2,314.33,5.62,D,0
19.59339,80.58841,333.12,0.51,0.41,2025-04-14,0732,N20,VIIRS,l,2,305.75,4.08,D,0
19.10442,77.91379,337.92,0.5,0.49,2025-04-14,0732,N20,VIIRS,l,2,312.27,9.58,D,0
18.58404,75.31284,354.76,0.38,0.59,2025-04-14,0732,N20,VIIRS,n,2,313.36,8.04,D,0
19.62917,80.66019,332.26,0.51,0.41,2025-04-14,0732,N20,VIIRS,l,2,305.44,3.63,D,0
20.14304,83.74076,333.34,0.39,0.36,2025-04-14,0732,N20,VIIRS,l,2,303.77,4.34,D,0
19.54102,80.13715,336.59,0.54,0.42,2025-04-14,0732,N20,VIIRS,l,2,307.39,3.89,D,0
20.14544,83.69091,335.93,0.39,0.36,2025-04-14,0732,N20,VIIRS,l,2,306.58,4.86,D,0
20.14817,83.68662,331.4,0.39,0.36,2025-04-14,0732,N20,VIIRS,l,2,305.26,3.62,D,0
20.13748,83.59681,342.22,0.39,0.36,2025-04-14,0732,N20,VIIRS,l,2,305.87,3,D,0
20.13689,83.59309,336.94,0.39,0.36,2025-04-14,0732,N20,VIIRS,l,2,305.09,3,D,0
19.32085,78.80325,344.54,0.44,0.46,2025-04-14,0732,N20,VIIRS,n,2,312.77,6.26,D,0
20.1408,83.59621,345.99,0.39,0.36,2025-04-14,0732,N20,VIIRS,l,2,305.69,3,D,0
20.14021,83.5925,343.51,0.39,0.36,2025-04-14,0732,N20,VIIRS,l,2,305.17,3,D,0
20.13321,83.54805,331.55,0.39,0.36,2025-04-14,0732,N20,VIIRS,l,2,305.92,0.9,D,0
20.13653,83.54749,340.31,0.39,0.36,2025-04-14,0732,N20,VIIRS,l,2,308.32,5.09,D,0
20.14335,83.56904,337.49,0.39,0.36,2025-04-14,0732,N20,VIIRS,l,2,307.66,2.63,D,0
20.15536,83.58234,337.27,0.39,0.36,2025-04-14,0732,N20,VIIRS,l,2,309.94,2.77,D,0
20.15868,83.58175,341.44,0.39,0.36,2025-04-14,0732,N20,VIIRS,l,2,308.31,2.77,D,0
19.32182,78.80422,344.95,0.44,0.46,2025-04-14,0732,N20,VIIRS,n,2,311.53,7.22,D,0
20.18326,83.71522,331.48,0.39,0.36,2025-04-14,0732,N20,VIIRS,l,2,302.2,2.98,D,0
20.1854,83.70721,331.99,0.39,0.36,2025-04-14,0732,N20,VIIRS,l,2,302.24,6.29,D,0
20.17218,83.60228,334.66,0.39,0.36,2025-04-14,0732,N20,VIIRS,l,2,308.55,4.33,D,0
19.58544,80.15257,337.65,0.54,0.42,2025-04-14,0732,N20,VIIRS,l,2,308.92,4.1,D,0
19.58927,80.15177,338.73,0.54,0.42,2025-04-14,0732,N20,VIIRS,n,2,307.39,4.1,D,0
20.0772,82.96817,340.91,0.4,0.37,2025-04-14,0732,N20,VIIRS,n,2,308.4,2.98,D,0
18.85416,76.3252,342.17,0.32,0.55,2025-04-14,0732,N20,VIIRS,l,2,314.28,4.02,D,0
18.85356,76.32227,351.63,0.32,0.55,2025-04-14,0732,N20,VIIRS,n,2,315.34,4.02,D,0
20.19315,83.64849,337.21,0.39,0.36,2025-04-14,0732,N20,VIIRS,l,2,301.78,3.33,D,0
20.17674,83.50185,335.28,0.39,0.36,2025-04-14,0732,N20,VIIRS,l,2,309.39,2.44,D,0
18.3178,73.69264,351.86,0.49,0.65,2025-04-14,0732,N20,VIIRS,n,2,312.78,11.36,D,0
20.18953,83.56092,337.3,0.39,0.36,2025-04-14,0732,N20,VIIRS,l,2,310,3.35,D,0
19.75424,80.88275,334.13,0.49,0.4,2025-04-14,0732,N20,VIIRS,n,2,303.5,5.65,D,0
19.75345,80.87823,338.9,0.49,0.4,2025-04-14,0732,N20,VIIRS,n,2,304.55,7.03,D,0
20.21045,83.60692,337.98,0.39,0.36,2025-04-14,0732,N20,VIIRS,l,2,308.21,4.91,D,0
20.21709,83.60574,336.15,0.39,0.36,2025-04-14,0732,N20,VIIRS,l,2,308.88,4.83,D,0
20.12007,82.97605,338.51,0.4,0.37,2025-04-14,0732,N20,VIIRS,l,2,311.76,6.21,D,0
19.74979,80.74789,334.47,0.5,0.41,2025-04-14,0732,N20,VIIRS,n,2,304.15,3.2,D,0
19.74355,80.69004,331.45,0.5,0.41,2025-04-14,0732,N20,VIIRS,l,2,305.01,2.99,D,0
20.23095,83.60711,337.38,0.39,0.36,2025-04-14,0732,N20,VIIRS,l,2,309.26,4.05,D,0
18.27846,73.19802,349.89,0.53,0.67,2025-04-14,0732,N20,VIIRS,n,2,311.97,7.81,D,0
18.29663,73.25239,350.99,0.52,0.67,2025-04-14,0732,N20,VIIRS,n,2,311.36,8.99,D,0
18.30265,73.25095,367,0.52,0.67,2025-04-14,0732,N20,VIIRS,h,2,312.4,8.99,D,0
20.6433,86.31036,339.02,0.41,0.37,2025-04-14,0732,N20,VIIRS,n,2,306.5,5.01,D,0
18.91583,76.19541,348.38,0.33,0.55,2025-04-14,0732,N20,VIIRS,n,2,312.01,3.66,D,0
20.24091,83.60532,341.06,0.39,0.36,2025-04-14,0732,N20,VIIRS,n,2,311.33,6.26,D,0
18.68914,75.02411,347.55,0.39,0.6,2025-04-14,0732,N20,VIIRS,n,2,314.71,5.71,D,0
20.2108,83.34961,337.69,0.4,0.37,2025-04-14,0732,N20,VIIRS,l,2,311.74,5.44,D,0
18.91539,76.19386,338.54,0.33,0.55,2025-04-14,0732,N20,VIIRS,l,2,311.5,4.4,D,0
19.8551,81.07362,338.46,0.48,0.4,2025-04-14,0732,N20,VIIRS,n,2,307.14,5.57,D,0
18.27942,73.1999,338.52,0.53,0.67,2025-04-14,0732,N20,VIIRS,l,2,309.2,3.17,D,0
18.27836,73.19519,340.11,0.53,0.67,2025-04-14,0732,N20,VIIRS,n,2,311.99,3.17,D,0
20.69212,86.33037,353.33,0.41,0.37,2025-04-14,0732,N20,VIIRS,n,2,309.25,9.25,D,0
19.80281,80.73435,330.58,0.5,0.41,2025-04-14,0732,N20,VIIRS,l,2,301.52,3.4,D,0
18.29796,73.25423,343.58,0.52,0.67,2025-04-14,0732,N20,VIIRS,n,2,309.37,4.06,D,0
18.29689,73.24944,345.6,0.52,0.67,2025-04-14,0732,N20,VIIRS,n,2,310.52,4.06,D,0
18.69166,75.02713,346.2,0.39,0.6,2025-04-14,0732,N20,VIIRS,n,2,314.38,5.65,D,0
18.6909,75.02354,354.79,0.39,0.6,2025-04-14,0732,N20,VIIRS,n,2,316.67,5.65,D,0
18.30398,73.25282,350.33,0.52,0.67,2025-04-14,0732,N20,VIIRS,n,2,309.72,5.31,D,0
18.3029,73.24801,338.92,0.52,0.67,2025-04-14,0732,N20,VIIRS,n,2,310.08,5.31,D,0
18.69704,75.02595,351.78,0.39,0.6,2025-04-14,0732,N20,VIIRS,n,2,314.24,5.65,D,0
18.42075,73.6667,340.13,0.49,0.65,2025-04-14,0732,N20,VIIRS,n,2,313.27,3.93,D,0
19.29675,77.73114,337.36,0.51,0.49,2025-04-14,0732,N20,VIIRS,l,2,311.57,5.85,D,0
18.40515,73.31082,367,0.51,0.66,2025-04-14,0732,N20,VIIRS,h,2,314.62,11.94,D,0
18.9813,75.953,339.19,0.34,0.56,2025-04-14,0732,N20,VIIRS,l,2,310.51,5.55,D,0
18.98067,75.94985,340.47,0.34,0.56,2025-04-14,0732,N20,VIIRS,l,2,314.52,6.24,D,0
19.7796,80.15005,337.55,0.54,0.42,2025-04-14,0732,N20,VIIRS,n,2,306.26,4.38,D,0
18.40112,73.31248,367,0.51,0.66,2025-04-14,0732,N20,VIIRS,h,2,313.56,9.18,D,0
20.387,83.60551,335.62,0.39,0.36,2025-04-14,0732,N20,VIIRS,n,2,306.27,1.87,D,0
18.97946,75.95122,354.99,0.34,0.56,2025-04-14,0732,N20,VIIRS,n,2,313.64,6.75,D,0
18.40708,73.31096,338.05,0.51,0.66,2025-04-14,0732,N20,VIIRS,n,2,312.83,9.18,D,0
19.72078,79.69845,337.92,0.57,0.43,2025-04-14,0732,N20,VIIRS,l,2,310.73,7.2,D,0
18.92198,75.62562,338.85,0.36,0.57,2025-04-14,0732,N20,VIIRS,l,2,313.24,4.61,D,0
20.20719,82.43269,344.69,0.42,0.38,2025-04-14,0732,N20,VIIRS,n,2,306.76,10.81,D,0
20.21061,82.43209,341.66,0.42,0.38,2025-04-14,0732,N20,VIIRS,n,2,306.81,10.81,D,0
19.26824,77.09869,340.33,0.56,0.52,2025-04-14,0732,N20,VIIRS,l,2,313.78,7.87,D,0
18.48795,73.22061,367,0.52,0.67,2025-04-14,0732,N20,VIIRS,h,2,309.67,19.36,D,0
18.58917,73.65766,367,0.49,0.65,2025-04-14,0732,N20,VIIRS,h,2,312.03,11.11,D,0
19.32756,77.12914,344.59,0.56,0.51,2025-04-14,0732,N20,VIIRS,n,2,312.88,9.4,D,0
18.58769,73.65958,367,0.48,0.65,2025-04-14,0732,N20,VIIRS,h,2,309.81,14.21,D,0
18.4895,73.22248,367,0.52,0.67,2025-04-14,0732,N20,VIIRS,h,2,310.33,17.26,D,0
19.32939,77.1263,345.35,0.56,0.51,2025-04-14,0732,N20,VIIRS,n,2,312.65,8.83,D,0
20.82581,85.51083,335.14,0.39,0.36,2025-04-14,0732,N20,VIIRS,n,2,303.96,2.55,D,0
20.78926,85.26188,340.43,0.39,0.36,2025-04-14,0732,N20,VIIRS,l,2,311.28,8.59,D,2
20.79478,85.25337,343.02,0.39,0.36,2025-04-14,0732,N20,VIIRS,n,2,312.45,7.6,D,2
20.79919,85.26022,336.62,0.39,0.36,2025-04-14,0732,N20,VIIRS,l,2,310.69,5.77,D,2
20.80581,85.25912,338.25,0.39,0.36,2025-04-14,0732,N20,VIIRS,l,2,313.07,6.02,D,0
18.93508,74.77309,341.43,0.4,0.6,2025-04-14,0732,N20,VIIRS,l,2,316.02,6.14,D,0
18.97687,74.91911,343.29,0.39,0.6,2025-04-14,0732,N20,VIIRS,n,2,312.47,5.03,D,0
20.8311,85.33846,340.52,0.39,0.36,2025-04-14,0732,N20,VIIRS,n,2,308.7,3.88,D,0
20.52264,83.30072,336.95,0.4,0.37,2025-04-14,0732,N20,VIIRS,l,2,309.13,2.27,D,0
19.96341,79.94648,332.36,0.55,0.43,2025-04-14,0732,N20,VIIRS,l,2,306.72,2.4,D,0
20.9516,86.04766,338.29,0.4,0.37,2025-04-14,0732,N20,VIIRS,n,2,305.84,5.8,D,2
19.96046,79.94505,337.02,0.55,0.42,2025-04-14,0732,N20,VIIRS,n,2,307.59,5.55,D,0
20.96194,86.01105,332.31,0.4,0.37,2025-04-14,0732,N20,VIIRS,l,2,305.92,3.93,D,2
18.97897,74.91911,353.59,0.39,0.6,2025-04-14,0732,N20,VIIRS,n,2,311.19,5.15,D,0
20.96921,86.01381,340.97,0.4,0.37,2025-04-14,0732,N20,VIIRS,n,2,307.11,6.29,D,2
20.96867,86.00999,337.64,0.4,0.37,2025-04-14,0732,N20,VIIRS,n,2,306.15,6,D,2
20.96758,86.0023,337.61,0.4,0.37,2025-04-14,0732,N20,VIIRS,n,2,306.54,5.14,D,2
18.58678,72.94428,367,0.54,0.68,2025-04-14,0732,N20,VIIRS,h,2,311.31,8.44,D,0
19.18394,75.70676,339.66,0.35,0.56,2025-04-14,0732,N20,VIIRS,l,2,311.88,3.76,D,0
19.18325,75.70342,343.96,0.35,0.56,2025-04-14,0732,N20,VIIRS,n,2,310.33,3.76,D,0
18.59283,72.94267,334.95,0.54,0.68,2025-04-14,0732,N20,VIIRS,n,2,308.77,8.44,D,0
19.7301,78.37835,343.36,0.46,0.47,2025-04-14,0732,N20,VIIRS,l,2,314.19,9.14,D,0
20.42021,82.23254,335.04,0.42,0.38,2025-04-14,0732,N20,VIIRS,l,2,304.95,2.63,D,0
20.45859,82.44354,335.71,0.42,0.37,2025-04-14,0732,N20,VIIRS,l,2,307.19,3.26,D,0
20.86526,84.99583,339.29,0.39,0.36,2025-04-14,0732,N20,VIIRS,n,2,308.11,2.7,D,2
19.29293,76.05782,334.61,0.33,0.55,2025-04-14,0732,N20,VIIRS,l,2,305.26,1.54,D,0
20.74086,84.1524,343.57,0.39,0.36,2025-04-14,0732,N20,VIIRS,l,2,314.61,6.54,D,0
18.68368,73.15108,351.52,0.52,0.67,2025-04-14,0732,N20,VIIRS,n,2,307.11,5.73,D,0
20.73479,84.02534,335.86,0.39,0.36,2025-04-14,0732,N20,VIIRS,l,2,309.97,4.15,D,0
20.79968,84.2021,349.21,0.38,0.36,2025-04-14,0732,N20,VIIRS,l,2,320.37,25.05,D,0
20.07502,79.88737,338.17,0.55,0.43,2025-04-14,0732,N20,VIIRS,l,2,309,2.91,D,0
20.77894,84.00224,353.24,0.39,0.36,2025-04-14,0732,N20,VIIRS,n,2,313.99,6.23,D,0
20.77837,83.99856,341.08,0.39,0.36,2025-04-14,0732,N20,VIIRS,l,2,313.24,4.74,D,0
20.96266,85.1721,338.52,0.39,0.36,2025-04-14,0732,N20,VIIRS,l,2,313.39,6.23,D,2
20.07814,79.81676,335.32,0.55,0.43,2025-04-14,0732,N20,VIIRS,l,2,310.27,4.44,D,0
20.63552,83.03185,332.86,0.4,0.37,2025-04-14,0732,N20,VIIRS,l,2,307.7,0.95,D,0
19.76719,78.14257,350.43,0.47,0.48,2025-04-14,0732,N20,VIIRS,n,2,313.32,12.52,D,0
20.97037,85.17839,338.13,0.39,0.36,2025-04-14,0732,N20,VIIRS,l,2,312.03,7.15,D,2
20.96928,85.17099,344.81,0.39,0.36,2025-04-14,0732,N20,VIIRS,n,2,313.51,5.2,D,2
20.93483,84.91589,336.08,0.39,0.36,2025-04-14,0732,N20,VIIRS,n,2,304.25,2.58,D,0
20.93428,84.91222,333.92,0.39,0.36,2025-04-14,0732,N20,VIIRS,l,2,305.04,2.01,D,0
19.12067,74.86155,337.24,0.4,0.6,2025-04-14,0732,N20,VIIRS,l,2,311.84,6.21,D,0
20.97814,85.1392,334.36,0.39,0.36,2025-04-14,0732,N20,VIIRS,l,2,308.32,2.27,D,2
20.9776,85.13549,337.11,0.39,0.36,2025-04-14,0732,N20,VIIRS,n,2,306.3,2.27,D,2
19.75495,77.96229,341.76,0.48,0.48,2025-04-14,0732,N20,VIIRS,l,2,313.24,10.78,D,0
19.05279,74.51689,343.03,0.42,0.61,2025-04-14,0732,N20,VIIRS,n,2,315.13,3.4,D,0
19.60782,77.1853,347.84,0.55,0.51,2025-04-14,0732,N20,VIIRS,n,2,315.78,16.83,D,0
20.98476,85.13808,339.66,0.39,0.36,2025-04-14,0732,N20,VIIRS,n,2,309.39,3.62,D,2
19.6124,77.18419,345.97,0.55,0.51,2025-04-14,0732,N20,VIIRS,n,2,315.11,10.69,D,0
20.63461,82.85522,333.06,0.4,0.37,2025-04-14,0732,N20,VIIRS,l,2,307.73,1.62,D,0
20.63798,82.85461,332.89,0.4,0.37,2025-04-14,0732,N20,VIIRS,l,2,306.62,1.38,D,0
19.78975,78.04896,344.77,0.48,0.48,2025-04-14,0732,N20,VIIRS,n,2,314.32,18.98,D,0
19.16339,74.93053,341.4,0.39,0.59,2025-04-14,0732,N20,VIIRS,n,2,308.09,7.17,D,0
19.16274,74.92747,336.35,0.39,0.59,2025-04-14,0732,N20,VIIRS,l,2,308.52,4.64,D,0
19.16208,74.92432,353.52,0.39,0.59,2025-04-14,0732,N20,VIIRS,n,2,312.84,4.64,D,0
19.07628,74.49171,367,0.42,0.61,2025-04-14,0732,N20,VIIRS,h,2,316.32,10.3,D,0
19.76806,77.91206,340.43,0.49,0.48,2025-04-14,0732,N20,VIIRS,l,2,315,9.56,D,0
19.16804,74.92602,351.43,0.39,0.59,2025-04-14,0732,N20,VIIRS,n,2,312.86,4.64,D,0
19.07459,74.48378,343.81,0.42,0.61,2025-04-14,0732,N20,VIIRS,l,2,316.11,4.93,D,0
19.17607,74.93752,367,0.39,0.59,2025-04-14,0732,N20,VIIRS,h,2,313.32,10.12,D,0
19.17537,74.93421,367,0.39,0.59,2025-04-14,0732,N20,VIIRS,h,2,311.74,10.12,D,0
20.49581,81.94691,344.21,0.43,0.38,2025-04-14,0732,N20,VIIRS,n,2,307.27,5.06,D,0
19.95193,78.86263,341.49,0.42,0.45,2025-04-14,0732,N20,VIIRS,l,2,314.44,5.98,D,0
19.95119,78.85859,341.23,0.42,0.45,2025-04-14,0732,N20,VIIRS,l,2,315.54,5.29,D,0
19.1775,74.94437,336.8,0.39,0.59,2025-04-14,0732,N20,VIIRS,l,2,310.78,6.11,D,0
19.18208,74.93947,354.85,0.39,0.59,2025-04-14,0732,N20,VIIRS,n,2,312.42,6.11,D,0
19.17933,74.92635,342.21,0.39,0.59,2025-04-14,0732,N20,VIIRS,n,2,310.92,7.78,D,0
20.5048,81.95789,342.25,0.43,0.38,2025-04-14,0732,N20,VIIRS,n,2,308.05,3.77,D,0
19.6781,77.37373,351.29,0.53,0.5,2025-04-14,0732,N20,VIIRS,n,2,317.64,17.42,D,0
20.01628,79.11964,344.26,0.41,0.45,2025-04-14,0732,N20,VIIRS,n,2,313,6.04,D,0
19.45243,76.10322,335.55,0.32,0.55,2025-04-14,0732,N20,VIIRS,l,2,310.2,3.85,D,0
20.16162,79.78908,339.81,0.56,0.43,2025-04-14,0732,N20,VIIRS,n,2,308.05,4.14,D,0
21.12046,85.7156,353.53,0.4,0.37,2025-04-14,0732,N20,VIIRS,n,2,309.21,8.97,D,0
19.66206,77.19757,338.75,0.54,0.51,2025-04-14,0732,N20,VIIRS,l,2,312.62,7.33,D,0
21.03698,84.98553,331.54,0.39,0.36,2025-04-14,0732,N20,VIIRS,l,2,304.61,1.39,D,0
20.89507,84.0272,340.72,0.39,0.36,2025-04-14,0732,N20,VIIRS,l,2,312.66,6.02,D,0
20.58946,82.13142,332.11,0.43,0.38,2025-04-14,0732,N20,VIIRS,l,2,306.15,1.73,D,0
20.98803,84.61323,337.78,0.38,0.36,2025-04-14,0732,N20,VIIRS,n,2,308.44,3.11,D,0
20.99188,84.61633,338.51,0.38,0.36,2025-04-14,0732,N20,VIIRS,n,2,307.48,3.11,D,0
19.16319,74.60298,355.83,0.41,0.61,2025-04-14,0732,N20,VIIRS,n,2,314.13,9.11,D,0
20.06952,79.08933,346.19,0.41,0.45,2025-04-14,0732,N20,VIIRS,n,2,314.03,19.9,D,0
20.91815,84.02317,341.77,0.39,0.36,2025-04-14,0732,N20,VIIRS,l,2,315.81,6.73,D,0
21.07548,85.0396,336,0.39,0.36,2025-04-14,0732,N20,VIIRS,l,2,309.96,5.3,D,2
21.07878,85.03905,339.92,0.39,0.36,2025-04-14,0732,N20,VIIRS,l,2,311.76,7.51,D,2
20.9648,84.28254,337.7,0.38,0.36,2025-04-14,0732,N20,VIIRS,l,2,310.04,4.04,D,0
20.7471,82.89806,335.73,0.4,0.37,2025-04-14,0732,N20,VIIRS,l,2,309.51,3.51,D,0
19.03481,73.84634,352.48,0.46,0.64,2025-04-14,0732,N20,VIIRS,n,2,310.09,4.89,D,0
19.00406,73.67731,345.57,0.47,0.64,2025-04-14,0732,N20,VIIRS,n,2,314.91,5.54,D,0
19.00311,73.67299,352.24,0.47,0.64,2025-04-14,0732,N20,VIIRS,n,2,312.99,5.54,D,0
20.03538,78.74694,348,0.43,0.46,2025-04-14,0732,N20,VIIRS,n,2,316.87,10.1,D,0
21.03634,84.62,349.12,0.38,0.36,2025-04-14,0732,N20,VIIRS,n,2,307.21,10.8,D,0
21.03578,84.61632,341.7,0.38,0.36,2025-04-14,0732,N20,VIIRS,n,2,306.86,4.66,D,0
19.45707,75.7156,335,0.34,0.56,2025-04-14,0732,N20,VIIRS,l,2,308.82,2.01,D,0
21.03908,84.61576,354.16,0.38,0.36,2025-04-14,0732,N20,VIIRS,n,2,306.57,4.66,D,0
21.03852,84.61209,337.41,0.38,0.36,2025-04-14,0732,N20,VIIRS,n,2,306.02,4.66,D,0
21.04181,84.61153,342.71,0.38,0.36,2025-04-14,0732,N20,VIIRS,n,2,306.61,3.9,D,0
20.16803,79.26146,345.73,0.4,0.44,2025-04-14,0732,N20,VIIRS,n,2,309.2,6.39,D,0
20.16736,79.25778,342.13,0.4,0.44,2025-04-14,0732,N20,VIIRS,n,2,309.16,6.39,D,0
20.16886,79.26024,346.32,0.4,0.44,2025-04-14,0732,N20,VIIRS,n,2,309.67,5.31,D,0
21.13011,84.90466,343.92,0.39,0.36,2025-04-14,0732,N20,VIIRS,n,2,308.4,4.13,D,0
20.98018,83.87531,338.54,0.39,0.36,2025-04-14,0732,N20,VIIRS,l,2,311.2,4.64,D,0
19.89926,77.69924,345.91,0.5,0.49,2025-04-14,0732,N20,VIIRS,n,2,315.55,10.64,D,0
20.17368,79.0629,346.57,0.41,0.45,2025-04-14,0732,N20,VIIRS,l,2,316.72,9.94,D,0
20.32957,79.7553,337.12,0.55,0.43,2025-04-14,0732,N20,VIIRS,n,2,306.02,1.2,D,0
21.0371,83.91447,340.24,0.39,0.36,2025-04-14,0732,N20,VIIRS,n,2,308.99,1.85,D,0
20.15607,78.7172,344.4,0.43,0.46,2025-04-14,0732,N20,VIIRS,l,2,316.97,7.66,D,0
19.9676,77.71885,351.38,0.5,0.49,2025-04-14,0732,N20,VIIRS,n,2,318.91,12.34,D,0
20.15798,78.70435,342.92,0.43,0.46,2025-04-14,0732,N20,VIIRS,l,2,315.04,6.9,D,0
19.1549,73.70407,338.69,0.47,0.64,2025-04-14,0732,N20,VIIRS,l,2,309.39,5.19,D,0
20.16363,78.6651,346.14,0.43,0.46,2025-04-14,0732,N20,VIIRS,n,2,314.67,8.93,D,0
21.07383,83.99876,349.1,0.39,0.36,2025-04-14,0732,N20,VIIRS,n,2,308.98,5.86,D,0
20.16526,78.66589,344.32,0.43,0.46,2025-04-14,0732,N20,VIIRS,n,2,313.13,8.98,D,0
21.08416,83.88732,342.39,0.39,0.36,2025-04-14,0732,N20,VIIRS,n,2,306.69,3.34,D,0
19.15551,73.70683,344.23,0.47,0.64,2025-04-14,0732,N20,VIIRS,n,2,308.1,3.84,D,0
19.92432,77.29671,342.75,0.53,0.5,2025-04-14,0732,N20,VIIRS,l,2,317.45,10.59,D,0
19.82084,76.7089,345.18,0.58,0.52,2025-04-14,0732,N20,VIIRS,n,2,315,26.91,D,0
19.81973,76.70337,345.73,0.58,0.52,2025-04-14,0732,N20,VIIRS,l,2,316.31,25.04,D,0
19.01359,72.90719,367,0.53,0.67,2025-04-14,0732,N20,VIIRS,h,2,306.53,9.97,D,0
19.97263,77.37371,344.38,0.52,0.5,2025-04-14,0732,N20,VIIRS,n,2,313.84,12.15,D,0
20.17592,78.40274,350.75,0.45,0.47,2025-04-14,0732,N20,VIIRS,n,2,317.35,22.57,D,0
20.05407,77.57624,348.18,0.51,0.49,2025-04-14,0732,N20,VIIRS,n,2,314.74,8.71,D,0
20.05121,77.53718,339.61,0.51,0.49,2025-04-14,0732,N20,VIIRS,l,2,313.36,7.02,D,0
20.35205,79.0504,339.83,0.41,0.45,2025-04-14,0732,N20,VIIRS,l,2,314.06,7.18,D,0
20.35204,79.05048,339.63,0.4,0.45,2025-04-14,0732,N20,VIIRS,l,2,313.94,7.57,D,0
19.23349,73.32029,367,0.49,0.65,2025-04-14,0732,N20,VIIRS,h,2,314.88,13.83,D,0
19.22002,73.25962,340.08,0.5,0.66,2025-04-14,0732,N20,VIIRS,n,2,312.03,2.7,D,0
