latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
66.8796,141.20705,328.49,0.39,0.59,2025-07-31,37,N20,VIIRS,n,2.0NRT,285.26,2.36,D
66.94627,143.09851,327.13,0.36,0.57,2025-07-31,37,N20,VIIRS,n,2.0NRT,293.36,2.13,D
66.94829,143.08504,333.66,0.36,0.57,2025-07-31,37,N20,VIIRS,n,2.0NRT,294.24,2.13,D
66.95092,143.09096,326.36,0.36,0.57,2025-07-31,37,N20,VIIRS,n,2.0NRT,293.07,2.13,D
67.28925,141.80096,328.34,0.36,0.57,2025-07-31,37,N20,VIIRS,n,2.0NRT,290.58,3.31,D
67.29106,141.80437,329.46,0.36,0.57,2025-07-31,37,N20,VIIRS,n,2.0NRT,290.81,5.65,D
67.29169,141.80627,327.75,0.36,0.57,2025-07-31,37,N20,VIIRS,n,2.0NRT,289.91,3.31,D
65.90343,77.26044,326.73,0.78,0.78,2025-07-31,43,N20,VIIRS,n,2.0NRT,278.33,6.97,D
65.91005,77.25352,339.41,0.78,0.78,2025-07-31,43,N20,VIIRS,n,2.0NRT,278.33,6.97,D
65.97086,76.92799,351.44,0.77,0.77,2025-07-31,43,N20,VIIRS,n,2.0NRT,280.97,17.18,D
65.97552,76.91588,337.97,0.77,0.77,2025-07-31,43,N20,VIIRS,n,2.0NRT,279.03,14.41,D
65.0342,56.66434,278.38,0.43,0.62,2025-07-31,45,N20,VIIRS,l,2.0NRT,278.63,0.12,D
65.03704,56.65818,278.16,0.43,0.62,2025-07-31,45,N20,VIIRS,l,2.0NRT,278.37,0.06,D
65.03988,56.652,278.9,0.43,0.62,2025-07-31,45,N20,VIIRS,l,2.0NRT,279.39,0.06,D
65.04095,56.66801,326.7,0.43,0.62,2025-07-31,45,N20,VIIRS,n,2.0NRT,281.73,3.88,D
65.04271,56.64584,278.27,0.43,0.62,2025-07-31,45,N20,VIIRS,l,2.0NRT,279.38,0.32,D
65.04343,56.65068,278.7,0.43,0.62,2025-07-31,45,N20,VIIRS,l,2.0NRT,278.99,2.87,D
65.04379,56.66183,333.55,0.43,0.62,2025-07-31,45,N20,VIIRS,n,2.0NRT,279.97,3.88,D
65.04449,56.66679,347.1,0.43,0.62,2025-07-31,45,N20,VIIRS,n,2.0NRT,281.2,2.87,D
66.19888,70.98643,355.21,0.63,0.72,2025-07-31,45,N20,VIIRS,n,2.0NRT,281.24,8.16,D
69.26862,57.29124,338.04,0.52,0.5,2025-07-31,45,N20,VIIRS,n,2.0NRT,275.4,3.38,D
62.63927,36.92387,327.53,0.56,0.43,2025-07-31,48,N20,VIIRS,n,2.0NRT,288.3,3.08,N
63.00861,37.00301,302.15,0.55,0.43,2025-07-31,48,N20,VIIRS,n,2.0NRT,287.27,2.01,N
64.17813,32.44381,310.26,0.42,0.38,2025-07-31,48,N20,VIIRS,n,2.0NRT,289.97,0.86,N
64.17966,32.45514,302.65,0.42,0.38,2025-07-31,48,N20,VIIRS,n,2.0NRT,288.63,0.67,N
64.18129,32.4472,300.55,0.42,0.38,2025-07-31,48,N20,VIIRS,n,2.0NRT,289.55,0.86,N
64.18137,32.42794,299.79,0.42,0.38,2025-07-31,48,N20,VIIRS,n,2.0NRT,289.69,0.73,N
64.18298,32.42007,305.69,0.42,0.38,2025-07-31,48,N20,VIIRS,n,2.0NRT,290.12,0.73,N
64.18613,32.42344,300.04,0.42,0.38,2025-07-31,48,N20,VIIRS,n,2.0NRT,289.81,0.73,N
64.18774,32.41559,306.53,0.42,0.38,2025-07-31,48,N20,VIIRS,n,2.0NRT,290.13,1.47,N
64.64701,24.42637,302.66,0.4,0.37,2025-07-31,48,N20,VIIRS,n,2.0NRT,291.29,1.14,N
64.65671,24.43369,302.64,0.4,0.37,2025-07-31,48,N20,VIIRS,n,2.0NRT,291.14,0.68,N
64.66328,21.28222,309.83,0.44,0.38,2025-07-31,48,N20,VIIRS,n,2.0NRT,290.34,1.82,N
64.70032,26.53331,304.23,0.39,0.36,2025-07-31,48,N20,VIIRS,n,2.0NRT,289.37,1.15,N
64.84956,30.3727,327.42,0.39,0.36,2025-07-31,48,N20,VIIRS,n,2.0NRT,288.43,1.73,N
64.85267,30.37579,312.65,0.39,0.36,2025-07-31,48,N20,VIIRS,n,2.0NRT,287.95,1.73,N
65.5628,22.22986,302.54,0.43,0.38,2025-07-31,48,N20,VIIRS,n,2.0NRT,290.09,3.81,N
65.56387,22.22073,340.95,0.43,0.38,2025-07-31,48,N20,VIIRS,n,2.0NRT,290.99,3.81,N
65.56494,22.21157,325.11,0.43,0.38,2025-07-31,48,N20,VIIRS,n,2.0NRT,289.48,3.36,N
65.7588,24.52637,305.04,0.41,0.37,2025-07-31,48,N20,VIIRS,n,2.0NRT,290.83,0.86,N
65.76364,24.18866,309.32,0.41,0.37,2025-07-31,48,N20,VIIRS,n,2.0NRT,291.35,1.29,N
65.76477,24.18001,304.54,0.41,0.37,2025-07-31,48,N20,VIIRS,n,2.0NRT,289.66,1.29,N
65.76693,24.19121,317.14,0.41,0.37,2025-07-31,48,N20,VIIRS,n,2.0NRT,290.5,1.29,N
65.76806,24.18255,318.86,0.41,0.37,2025-07-31,48,N20,VIIRS,n,2.0NRT,290.08,1.29,N
65.77021,24.19375,345.1,0.41,0.37,2025-07-31,48,N20,VIIRS,n,2.0NRT,291.96,9.42,N
52.53669,39.63295,309.39,0.53,0.67,2025-07-31,50,N20,VIIRS,n,2.0NRT,273.5,2.78,N
52.537,39.63133,315.86,0.53,0.67,2025-07-31,50,N20,VIIRS,n,2.0NRT,269.66,2.07,N
53.43913,44.61629,298.47,0.73,0.76,2025-07-31,50,N20,VIIRS,n,2.0NRT,286.01,1.88,N
55.98382,38.1036,303.97,0.35,0.57,2025-07-31,50,N20,VIIRS,n,2.0NRT,286.45,0.99,N
57.55261,39.80534,299.57,0.35,0.56,2025-07-31,50,N20,VIIRS,n,2.0NRT,288.56,0.95,N
58.27911,6.88991,303.48,0.32,0.55,2025-07-31,50,N20,VIIRS,n,2.0NRT,284.37,0.53,N
58.34753,11.42366,301.32,0.45,0.47,2025-07-31,50,N20,VIIRS,n,2.0NRT,288.56,1.43,N
58.361,12.38074,311.93,0.41,0.45,2025-07-31,50,N20,VIIRS,n,2.0NRT,285.26,1.71,N
58.38278,33.98146,299.38,0.42,0.45,2025-07-31,50,N20,VIIRS,n,2.0NRT,288.97,1.14,N
59.06158,28.13893,303.32,0.43,0.38,2025-07-31,50,N20,VIIRS,n,2.0NRT,290.68,0.75,N
59.11445,28.19568,300.22,0.43,0.38,2025-07-31,50,N20,VIIRS,n,2.0NRT,289.8,0.5,N
59.13078,37.78775,321.69,0.52,0.5,2025-07-31,50,N20,VIIRS,n,2.0NRT,281.84,2.31,N
59.1348,37.79219,320.55,0.52,0.5,2025-07-31,50,N20,VIIRS,n,2.0NRT,282.1,1.98,N
59.14048,37.80911,302.78,0.52,0.5,2025-07-31,50,N20,VIIRS,n,2.0NRT,278.92,0.86,N
59.14325,37.85426,296.63,0.52,0.5,2025-07-31,50,N20,VIIRS,n,2.0NRT,280.13,1.35,N
59.14465,37.85115,299.42,0.52,0.5,2025-07-31,50,N20,VIIRS,n,2.0NRT,281.82,1.14,N
59.14792,37.83827,298.88,0.52,0.5,2025-07-31,50,N20,VIIRS,n,2.0NRT,277.99,1.06,N
59.14867,37.85561,301.19,0.52,0.5,2025-07-31,50,N20,VIIRS,n,2.0NRT,283.47,1.14,N
59.14896,37.87117,310.86,0.52,0.5,2025-07-31,50,N20,VIIRS,n,2.0NRT,286.59,2.48,N
59.14958,37.88855,313.96,0.52,0.5,2025-07-31,50,N20,VIIRS,n,2.0NRT,283.47,1.89,N
59.15034,37.86799,316.2,0.52,0.5,2025-07-31,50,N20,VIIRS,n,2.0NRT,285.5,2.69,N
59.15061,37.88378,317.51,0.52,0.5,2025-07-31,50,N20,VIIRS,n,2.0NRT,284.16,2.11,N
59.1513,37.86316,300.27,0.52,0.5,2025-07-31,50,N20,VIIRS,n,2.0NRT,283.73,2.64,N
59.15197,37.8805,296.11,0.52,0.5,2025-07-31,50,N20,VIIRS,n,2.0NRT,283.38,1.89,N
59.15339,37.83972,295.78,0.52,0.5,2025-07-31,50,N20,VIIRS,n,2.0NRT,280.13,3.0,N
59.15425,37.83478,306.98,0.52,0.5,2025-07-31,50,N20,VIIRS,n,2.0NRT,278.33,2.12,N
59.15574,37.83179,305.08,0.52,0.5,2025-07-31,50,N20,VIIRS,n,2.0NRT,279.07,1.24,N
59.38668,28.46028,327.45,0.43,0.38,2025-07-31,50,N20,VIIRS,n,2.0NRT,292.18,2.27,N
59.40343,28.48994,329.54,0.43,0.38,2025-07-31,50,N20,VIIRS,n,2.0NRT,294.54,4.0,N
60.52276,28.13205,333.36,0.41,0.37,2025-07-31,50,N20,VIIRS,n,2.0NRT,294.51,19.18,N
60.52412,28.12499,303.27,0.41,0.37,2025-07-31,50,N20,VIIRS,n,2.0NRT,291.05,2.61,N
60.78209,36.06445,302.21,0.41,0.45,2025-07-31,50,N20,VIIRS,n,2.0NRT,287.73,2.74,N
60.78386,36.05775,339.95,0.41,0.45,2025-07-31,50,N20,VIIRS,n,2.0NRT,288.85,2.74,N
60.7875,36.06174,306.96,0.41,0.45,2025-07-31,50,N20,VIIRS,n,2.0NRT,289.17,0.98,N
61.0293,28.17434,303.91,0.41,0.37,2025-07-31,50,N20,VIIRS,n,2.0NRT,290.87,0.8,N
61.72639,30.10163,304.04,0.42,0.38,2025-07-31,50,N20,VIIRS,n,2.0NRT,289.98,0.63,N
62.59372,25.75099,302.02,0.38,0.36,2025-07-31,50,N20,VIIRS,n,2.0NRT,291.99,1.2,N
63.70065,22.71069,302.12,0.41,0.37,2025-07-31,50,N20,VIIRS,n,2.0NRT,291.25,0.81,N
46.57468,35.04606,300.17,0.58,0.7,2025-07-31,52,N20,VIIRS,n,2.0NRT,288.71,0.8,N
46.57718,35.04892,335.91,0.58,0.7,2025-07-31,52,N20,VIIRS,n,2.0NRT,289.81,6.19,N
46.57948,35.04218,335.42,0.58,0.7,2025-07-31,52,N20,VIIRS,n,2.0NRT,289.02,6.19,N
46.5829,35.05317,347.15,0.58,0.7,2025-07-31,52,N20,VIIRS,n,2.0NRT,289.91,6.35,N
46.58523,35.04635,329.08,0.58,0.7,2025-07-31,52,N20,VIIRS,n,2.0NRT,288.74,6.35,N
46.67896,32.6924,306.49,0.45,0.63,2025-07-31,52,N20,VIIRS,n,2.0NRT,287.06,1.39,N
46.68071,32.68681,307.85,0.45,0.63,2025-07-31,52,N20,VIIRS,n,2.0NRT,286.78,1.34,N
46.72705,31.43548,298.63,0.4,0.6,2025-07-31,52,N20,VIIRS,n,2.0NRT,285.48,0.42,N
46.75458,30.29361,295.05,0.36,0.57,2025-07-31,52,N20,VIIRS,n,2.0NRT,284.4,0.46,N
46.75482,30.2962,296.8,0.35,0.57,2025-07-31,52,N20,VIIRS,n,2.0NRT,284.91,0.46,N
46.83129,31.75977,305.43,0.41,0.61,2025-07-31,52,N20,VIIRS,n,2.0NRT,285.37,0.86,N
47.73642,37.45446,305.73,0.66,0.73,2025-07-31,52,N20,VIIRS,n,2.0NRT,288.89,1.52,N
47.7384,37.45847,305.54,0.66,0.73,2025-07-31,52,N20,VIIRS,n,2.0NRT,289.25,1.43,N
47.78736,29.01556,296.72,0.58,0.52,2025-07-31,52,N20,VIIRS,n,2.0NRT,286.01,1.21,N
47.78747,28.9569,297.89,0.58,0.52,2025-07-31,52,N20,VIIRS,n,2.0NRT,286.04,1.71,N
47.8349,37.62,305.7,0.67,0.74,2025-07-31,52,N20,VIIRS,n,2.0NRT,289.37,1.31,N
47.86734,33.44136,314.15,0.45,0.63,2025-07-31,52,N20,VIIRS,n,2.0NRT,287.17,2.08,N
47.8678,35.14576,299.83,0.53,0.67,2025-07-31,52,N20,VIIRS,n,2.0NRT,288.12,1.16,N
47.86908,35.16257,326.18,0.53,0.67,2025-07-31,52,N20,VIIRS,n,2.0NRT,288.85,3.28,N
47.87075,33.43056,300.06,0.45,0.63,2025-07-31,52,N20,VIIRS,n,2.0NRT,287.02,1.24,N
47.87121,35.15625,301.53,0.53,0.67,2025-07-31,52,N20,VIIRS,n,2.0NRT,288.01,1.16,N
47.87333,35.14995,299.61,0.53,0.67,2025-07-31,52,N20,VIIRS,n,2.0NRT,287.55,1.16,N
47.87672,35.16048,300.48,0.53,0.67,2025-07-31,52,N20,VIIRS,n,2.0NRT,287.85,0.67,N
48.06647,35.97831,304.87,0.56,0.69,2025-07-31,52,N20,VIIRS,n,2.0NRT,288.52,1.2,N
48.11351,35.94539,299.39,0.56,0.69,2025-07-31,52,N20,VIIRS,n,2.0NRT,288.15,0.93,N
48.21552,38.24265,302.41,0.69,0.74,2025-07-31,52,N20,VIIRS,n,2.0NRT,289.24,1.6,N
48.25164,37.15329,307.07,0.62,0.71,2025-07-31,52,N20,VIIRS,n,2.0NRT,288.76,1.28,N
48.26344,37.26723,300.25,0.62,0.72,2025-07-31,52,N20,VIIRS,n,2.0NRT,289.2,1.02,N
48.27262,38.26686,305.16,0.68,0.74,2025-07-31,52,N20,VIIRS,n,2.0NRT,288.84,0.86,N
48.27584,38.25827,300.24,0.68,0.74,2025-07-31,52,N20,VIIRS,n,2.0NRT,288.78,0.86,N
48.27609,38.26973,313.59,0.68,0.74,2025-07-31,52,N20,VIIRS,n,2.0NRT,288.87,2.96,N
48.27875,38.2715,303.58,0.68,0.74,2025-07-31,52,N20,VIIRS,n,2.0NRT,288.67,0.86,N
48.27929,38.26102,300.02,0.68,0.74,2025-07-31,52,N20,VIIRS,n,2.0NRT,288.65,1.35,N
48.30103,37.28691,302.3,0.62,0.72,2025-07-31,52,N20,VIIRS,n,2.0NRT,289.66,1.09,N
48.30648,37.08328,304.26,0.61,0.71,2025-07-31,52,N20,VIIRS,n,2.0NRT,288.98,1.57,N
48.3506,37.21159,303.92,0.62,0.71,2025-07-31,52,N20,VIIRS,n,2.0NRT,289.75,1.45,N
48.35908,37.20882,310.54,0.62,0.71,2025-07-31,52,N20,VIIRS,n,2.0NRT,289.35,1.29,N
48.40955,37.17452,300.26,0.61,0.71,2025-07-31,52,N20,VIIRS,n,2.0NRT,289.43,1.42,N
48.45886,38.77629,367.0,0.71,0.75,2025-07-31,52,N20,VIIRS,h,2.0NRT,289.64,17.27,N
48.46098,38.77459,367.0,0.71,0.75,2025-07-31,52,N20,VIIRS,h,2.0NRT,289.82,24.47,N
48.46212,38.76756,324.5,0.71,0.75,2025-07-31,52,N20,VIIRS,n,2.0NRT,288.41,7.21,N
48.46524,38.75916,303.34,0.7,0.75,2025-07-31,52,N20,VIIRS,n,2.0NRT,290.28,7.21,N
48.46738,38.75765,303.22,0.7,0.75,2025-07-31,52,N20,VIIRS,n,2.0NRT,290.0,1.88,N
48.47973,38.08548,303.04,0.66,0.73,2025-07-31,52,N20,VIIRS,n,2.0NRT,289.2,0.87,N
48.50247,38.14091,299.11,0.66,0.73,2025-07-31,52,N20,VIIRS,n,2.0NRT,288.55,0.87,N
48.51077,37.74724,302.98,0.64,0.72,2025-07-31,52,N20,VIIRS,n,2.0NRT,289.43,4.28,N
48.51344,37.73991,317.59,0.64,0.72,2025-07-31,52,N20,VIIRS,n,2.0NRT,289.39,4.28,N
48.51676,37.75174,313.33,0.64,0.72,2025-07-31,52,N20,VIIRS,n,2.0NRT,289.89,4.28,N
48.51944,37.74437,341.66,0.64,0.72,2025-07-31,52,N20,VIIRS,n,2.0NRT,289.81,4.28,N
48.52989,37.3818,301.7,0.62,0.71,2025-07-31,52,N20,VIIRS,n,2.0NRT,289.05,1.05,N
48.57085,37.30927,299.35,0.61,0.71,2025-07-31,52,N20,VIIRS,n,2.0NRT,289.25,0.89,N
48.57679,38.00131,308.16,0.65,0.73,2025-07-31,52,N20,VIIRS,n,2.0NRT,290.57,1.78,N
48.586,37.45551,306.01,0.62,0.71,2025-07-31,52,N20,VIIRS,n,2.0NRT,288.83,1.43,N
48.5862,37.45588,306.66,0.62,0.71,2025-07-31,52,N20,VIIRS,n,2.0NRT,288.91,1.11,N
48.59185,37.46012,299.25,0.62,0.71,2025-07-31,52,N20,VIIRS,n,2.0NRT,288.75,1.43,N
48.59204,37.46053,302.46,0.62,0.71,2025-07-31,52,N20,VIIRS,n,2.0NRT,288.85,1.11,N
48.59444,37.70197,308.57,0.63,0.72,2025-07-31,52,N20,VIIRS,n,2.0NRT,288.84,2.38,N
48.59459,37.70462,302.65,0.63,0.72,2025-07-31,52,N20,VIIRS,n,2.0NRT,289.2,1.6,N
48.59738,37.69688,303.49,0.63,0.72,2025-07-31,52,N20,VIIRS,n,2.0NRT,288.69,1.62,N
48.70826,38.2384,338.75,0.66,0.73,2025-07-31,52,N20,VIIRS,n,2.0NRT,289.36,10.4,N
48.70986,38.62493,300.79,0.68,0.74,2025-07-31,52,N20,VIIRS,n,2.0NRT,288.72,0.67,N
48.7114,38.25088,309.19,0.66,0.73,2025-07-31,52,N20,VIIRS,n,2.0NRT,289.38,13.6,N
48.7141,38.24356,367.0,0.66,0.73,2025-07-31,52,N20,VIIRS,h,2.0NRT,290.5,10.4,N
48.71719,38.25618,336.97,0.66,0.73,2025-07-31,52,N20,VIIRS,n,2.0NRT,290.96,14.54,N
48.71999,38.24858,367.0,0.66,0.73,2025-07-31,52,N20,VIIRS,h,2.0NRT,290.84,19.98,N
48.72293,38.2616,299.98,0.66,0.73,2025-07-31,52,N20,VIIRS,n,2.0NRT,289.22,14.54,N
48.72374,38.78504,301.18,0.69,0.74,2025-07-31,52,N20,VIIRS,n,2.0NRT,288.17,1.13,N
48.72572,38.254,333.08,0.66,0.73,2025-07-31,52,N20,VIIRS,n,2.0NRT,289.27,19.98,N
48.72675,38.3567,301.79,0.66,0.73,2025-07-31,52,N20,VIIRS,n,2.0NRT,288.78,1.11,N
48.72915,38.38386,301.22,0.67,0.73,2025-07-31,52,N20,VIIRS,n,2.0NRT,289.12,1.26,N
48.72967,38.79034,318.96,0.69,0.74,2025-07-31,52,N20,VIIRS,n,2.0NRT,288.55,4.38,N
48.73589,38.77377,308.35,0.69,0.74,2025-07-31,52,N20,VIIRS,n,2.0NRT,288.42,2.87,N
48.73845,38.36707,302.02,0.66,0.73,2025-07-31,52,N20,VIIRS,n,2.0NRT,289.06,2.87,N
48.73937,38.89796,311.73,0.7,0.75,2025-07-31,52,N20,VIIRS,n,2.0NRT,288.03,2.83,N
48.74307,38.90252,307.15,0.7,0.75,2025-07-31,52,N20,VIIRS,n,2.0NRT,287.48,2.48,N
48.7437,38.36564,310.66,0.66,0.73,2025-07-31,52,N20,VIIRS,n,2.0NRT,288.98,3.48,N
48.74657,38.35794,314.83,0.66,0.73,2025-07-31,52,N20,VIIRS,n,2.0NRT,289.29,3.42,N
48.74666,26.60401,300.02,0.43,0.46,2025-07-31,52,N20,VIIRS,n,2.0NRT,285.6,1.11,N
48.7473,38.36407,320.98,0.66,0.73,2025-07-31,52,N20,VIIRS,n,2.0NRT,289.28,2.87,N
48.74961,38.37066,305.81,0.66,0.73,2025-07-31,52,N20,VIIRS,n,2.0NRT,289.1,0.92,N
48.7501,38.35639,302.1,0.66,0.73,2025-07-31,52,N20,VIIRS,n,2.0NRT,288.86,2.2,N
48.87554,38.11265,311.03,0.64,0.72,2025-07-31,52,N20,VIIRS,n,2.0NRT,289.77,2.44,N
48.87827,38.10519,307.85,0.64,0.72,2025-07-31,52,N20,VIIRS,n,2.0NRT,289.32,2.14,N
48.88252,38.33839,301.22,0.65,0.73,2025-07-31,52,N20,VIIRS,n,2.0NRT,288.62,1.3,N
48.88557,38.33014,306.18,0.65,0.73,2025-07-31,52,N20,VIIRS,n,2.0NRT,288.72,1.3,N
48.92586,38.26275,303.05,0.65,0.73,2025-07-31,52,N20,VIIRS,n,2.0NRT,289.17,1.88,N
48.93008,37.8798,303.36,0.62,0.72,2025-07-31,52,N20,VIIRS,n,2.0NRT,290.01,0.9,N
48.93048,37.81598,304.19,0.62,0.71,2025-07-31,52,N20,VIIRS,n,2.0NRT,290.13,1.16,N
48.93193,37.81243,306.7,0.62,0.71,2025-07-31,52,N20,VIIRS,n,2.0NRT,290.12,1.05,N
48.93361,37.82825,306.8,0.62,0.72,2025-07-31,52,N20,VIIRS,n,2.0NRT,290.25,1.61,N
48.93505,37.82462,304.53,0.62,0.71,2025-07-31,52,N20,VIIRS,n,2.0NRT,290.16,1.44,N
48.93941,37.8331,303.2,0.62,0.72,2025-07-31,52,N20,VIIRS,n,2.0NRT,289.96,1.61,N
48.94086,37.82942,302.2,0.62,0.71,2025-07-31,52,N20,VIIRS,n,2.0NRT,289.73,1.44,N
48.94747,37.81059,301.42,0.62,0.71,2025-07-31,52,N20,VIIRS,n,2.0NRT,289.89,2.07,N
48.9497,37.84665,319.12,0.62,0.72,2025-07-31,52,N20,VIIRS,n,2.0NRT,290.82,4.13,N
48.9521,37.81928,304.23,0.62,0.71,2025-07-31,52,N20,VIIRS,n,2.0NRT,290.01,2.33,N
48.95673,37.93151,304.26,0.63,0.72,2025-07-31,52,N20,VIIRS,n,2.0NRT,289.9,1.54,N
48.97553,24.71477,305.26,0.54,0.42,2025-07-31,52,N20,VIIRS,n,2.0NRT,286.11,1.54,N
48.9771,24.70763,300.56,0.54,0.42,2025-07-31,52,N20,VIIRS,n,2.0NRT,284.65,1.32,N
48.97858,24.70844,301.96,0.54,0.42,2025-07-31,52,N20,VIIRS,n,2.0NRT,285.09,1.5,N
48.98334,21.58797,300.52,0.43,0.38,2025-07-31,52,N20,VIIRS,n,2.0NRT,283.97,0.31,N
48.98431,37.73049,318.05,0.61,0.71,2025-07-31,52,N20,VIIRS,n,2.0NRT,290.4,2.69,N
49.01915,38.61209,300.54,0.66,0.73,2025-07-31,52,N20,VIIRS,n,2.0NRT,288.21,0.62,N
49.01935,37.63353,327.03,0.61,0.71,2025-07-31,52,N20,VIIRS,n,2.0NRT,289.67,5.51,N
49.02308,38.6132,300.87,0.66,0.73,2025-07-31,52,N20,VIIRS,n,2.0NRT,288.14,0.82,N
49.02499,37.63863,343.73,0.61,0.71,2025-07-31,52,N20,VIIRS,n,2.0NRT,290.34,5.51,N
49.04803,37.67842,326.9,0.61,0.71,2025-07-31,52,N20,VIIRS,n,2.0NRT,290.13,5.28,N
49.06443,38.00829,300.72,0.62,0.72,2025-07-31,52,N20,VIIRS,n,2.0NRT,288.35,0.76,N
49.06459,38.00822,299.87,0.63,0.72,2025-07-31,52,N20,VIIRS,n,2.0NRT,288.3,0.51,N
49.08662,37.7376,299.35,0.61,0.71,2025-07-31,52,N20,VIIRS,n,2.0NRT,288.58,0.66,N
49.0899,37.27265,307.6,0.58,0.7,2025-07-31,52,N20,VIIRS,n,2.0NRT,289.04,1.88,N
49.0922,37.27799,326.15,0.58,0.7,2025-07-31,52,N20,VIIRS,n,2.0NRT,289.56,3.63,N
49.09564,37.27715,315.68,0.58,0.7,2025-07-31,52,N20,VIIRS,n,2.0NRT,289.08,1.88,N
49.09656,37.75342,307.39,0.61,0.71,2025-07-31,52,N20,VIIRS,n,2.0NRT,288.64,1.82,N
49.09855,37.72724,301.41,0.61,0.71,2025-07-31,52,N20,VIIRS,n,2.0NRT,288.95,1.54,N
49.09995,37.72114,302.13,0.61,0.71,2025-07-31,52,N20,VIIRS,n,2.0NRT,288.59,0.65,N
49.14811,37.65194,315.66,0.6,0.71,2025-07-31,52,N20,VIIRS,n,2.0NRT,289.47,5.96,N
49.15074,37.64462,345.13,0.6,0.71,2025-07-31,52,N20,VIIRS,n,2.0NRT,289.6,5.96,N
49.19224,38.15524,300.42,0.63,0.72,2025-07-31,52,N20,VIIRS,n,2.0NRT,287.48,0.61,N
49.1937,37.69084,310.55,0.6,0.71,2025-07-31,52,N20,VIIRS,n,2.0NRT,288.66,4.73,N
49.19495,37.69225,304.75,0.6,0.71,2025-07-31,52,N20,VIIRS,n,2.0NRT,288.88,4.88,N
49.1963,37.68354,331.61,0.6,0.71,2025-07-31,52,N20,VIIRS,n,2.0NRT,288.33,4.73,N
49.19758,37.68499,352.73,0.6,0.71,2025-07-31,52,N20,VIIRS,n,2.0NRT,289.09,7.92,N
49.19817,38.15983,299.84,0.63,0.72,2025-07-31,52,N20,VIIRS,n,2.0NRT,287.98,0.61,N
49.19949,37.69546,316.98,0.6,0.71,2025-07-31,52,N20,VIIRS,n,2.0NRT,289.34,4.73,N
49.20073,37.69689,299.69,0.6,0.71,2025-07-31,52,N20,VIIRS,n,2.0NRT,288.44,4.88,N
49.2021,37.68814,338.58,0.6,0.71,2025-07-31,52,N20,VIIRS,n,2.0NRT,288.44,4.73,N
49.20337,37.6896,328.63,0.6,0.71,2025-07-31,52,N20,VIIRS,n,2.0NRT,288.41,7.92,N
49.21956,38.30754,299.08,0.63,0.72,2025-07-31,52,N20,VIIRS,n,2.0NRT,287.15,0.97,N
49.23685,37.86802,316.89,0.61,0.71,2025-07-31,52,N20,VIIRS,n,2.0NRT,287.42,1.56,N
49.2416,37.87355,315.83,0.61,0.71,2025-07-31,52,N20,VIIRS,n,2.0NRT,288.02,3.83,N
49.24263,37.87276,304.47,0.61,0.71,2025-07-31,52,N20,VIIRS,n,2.0NRT,287.49,1.56,N
49.25565,37.87609,315.19,0.61,0.71,2025-07-31,52,N20,VIIRS,n,2.0NRT,287.36,2.74,N
49.25674,37.87522,312.06,0.61,0.71,2025-07-31,52,N20,VIIRS,n,2.0NRT,287.41,2.11,N
49.2675,38.0318,300.01,0.62,0.71,2025-07-31,52,N20,VIIRS,n,2.0NRT,286.56,0.82,N
49.28078,37.8685,298.38,0.61,0.71,2025-07-31,52,N20,VIIRS,n,2.0NRT,286.19,0.56,N
49.28199,37.86762,297.85,0.61,0.71,2025-07-31,52,N20,VIIRS,n,2.0NRT,286.57,0.5,N
49.28436,38.02689,335.07,0.61,0.71,2025-07-31,52,N20,VIIRS,n,2.0NRT,288.01,5.51,N
49.28935,38.1173,299.2,0.62,0.71,2025-07-31,52,N20,VIIRS,n,2.0NRT,286.77,1.04,N
49.29974,37.83625,304.49,0.6,0.71,2025-07-31,52,N20,VIIRS,n,2.0NRT,286.52,1.31,N
49.30109,37.8356,301.17,0.6,0.71,2025-07-31,52,N20,VIIRS,n,2.0NRT,286.56,1.09,N
49.34191,38.05493,330.55,0.61,0.71,2025-07-31,52,N20,VIIRS,n,2.0NRT,287.3,4.51,N
49.34249,38.0554,330.04,0.61,0.71,2025-07-31,52,N20,VIIRS,n,2.0NRT,286.98,4.69,N
49.34595,38.00187,308.38,0.61,0.71,2025-07-31,52,N20,VIIRS,n,2.0NRT,286.59,2.09,N
49.34669,38.00255,309.66,0.61,0.71,2025-07-31,52,N20,VIIRS,n,2.0NRT,286.52,1.33,N
49.35729,37.10468,315.36,0.56,0.69,2025-07-31,52,N20,VIIRS,n,2.0NRT,288.97,3.0,N
49.37458,38.11222,300.47,0.61,0.71,2025-07-31,52,N20,VIIRS,n,2.0NRT,286.52,0.69,N
49.48717,40.15277,302.71,0.73,0.76,2025-07-31,52,N20,VIIRS,n,2.0NRT,290.29,0.85,N
49.4878,40.15206,302.84,0.73,0.76,2025-07-31,52,N20,VIIRS,n,2.0NRT,290.13,1.66,N
49.55017,35.46787,296.89,0.48,0.64,2025-07-31,52,N20,VIIRS,n,2.0NRT,286.45,0.74,N
49.62269,36.62695,304.32,0.53,0.67,2025-07-31,52,N20,VIIRS,n,2.0NRT,287.4,0.8,N
49.78704,35.53291,302.0,0.47,0.64,2025-07-31,52,N20,VIIRS,n,2.0NRT,285.38,1.06,N
50.47598,29.73382,297.47,0.52,0.5,2025-07-31,52,N20,VIIRS,n,2.0NRT,283.52,0.74,N
